ParamKey,ParamValue,Scene,PaperScene,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
aosFreezeFrac,0.3,2,2,22,20480541,323.85499572691,7.6640543,1,0,7.9419107
aosFreezeFrac,0.3,2,2,23,20480542,318.350494092525,7.5281998,1,0,7.8002203
aosFreezeFrac,0.3,2,2,24,20480543,319.57415693452,7.5283769,1,0,7.8070048
aosFreezeFrac,0.3,2,2,25,20480544,315.847362438298,7.6460374,1,0,7.9157629
aosFreezeFrac,0.3,2,2,26,20480545,322.269978182755,8.1047631,1,0,8.3771678
aosFreezeFrac,0.3,2,2,27,20480546,328.523863360146,7.9594511,1,0,8.2343141
aosFreezeFrac,0.3,2,2,28,20480547,321.089129854177,7.9080366,1,0,8.1869748
aosFreezeFrac,0.3,2,2,29,20480548,315.963464864167,7.9930535,1,0,8.2660948
aosFreezeFrac,0.3,2,2,30,20480549,320.511984506464,7.8249741,1,0,8.1068811
aosFreezeFrac,0.4,2,2,1,20480620,320.155109382279,8.6759971,1,0,8.9478186
aosFreezeFrac,0.4,2,2,2,20480621,314.541744319433,7.5170169,1,0,7.7965952
aosFreezeFrac,0.4,2,2,3,20480622,306.205779405581,7.4853997,1,0,7.7656286
aosFreezeFrac,0.4,2,2,4,20480623,308.39668403176,7.7216181,1,0,7.9943596
aosFreezeFrac,0.4,2,2,5,20480624,311.772550232316,7.7973671,1,0,8.070925
aosFreezeFrac,0.4,2,2,6,20480625,316.42170547546,8.7504022,1,0,9.0313134
aosFreezeFrac,0.4,2,2,7,20480626,329.871998859381,6.9978949,1,0,7.2783369
aosFreezeFrac,0.4,2,2,8,20480627,321.628297253646,7.1188303,1,0,7.3949659
aosFreezeFrac,0.4,2,2,9,20480628,326.917124016399,7.2631824,1,0,7.5341687
aosFreezeFrac,0.4,2,2,10,20480629,312.638534460246,8.0526375,1,0,8.3298683
aosFreezeFrac,0.4,2,2,11,20480630,319.409696264885,7.4556239,1,0,7.7270791
aosFreezeFrac,0.4,2,2,12,20480631,317.420958302702,7.9324942,1,0,8.2178473
aosFreezeFrac,0.4,2,2,13,20480632,311.463669909333,7.7328854,1,0,8.0062593
aosFreezeFrac,0.4,2,2,14,20480633,317.725776534208,7.7827737,1,0,8.0576744
aosFreezeFrac,0.4,2,2,15,20480634,318.975070430016,6.9670902,1,0,7.245418
aosFreezeFrac,0.4,2,2,16,20480635,314.39612823727,7.6179862,1,0,7.8866016
aosFreezeFrac,0.4,2,2,17,20480636,318.235721856056,7.8470608,1,0,8.1169697
aosFreezeFrac,0.4,2,2,18,20480637,323.74854831616,7.5402895,1,0,7.8168796
aosFreezeFrac,0.4,2,2,19,20480638,318.759706506035,7.106601,1,0,7.3778117
aosFreezeFrac,0.4,2,2,20,20480639,311.711098711193,8.7300505,1,0,9.0032199
aosFreezeFrac,0.4,2,2,21,20480640,339.759824039778,8.4863696,1,0,8.7666291
aosFreezeFrac,0.4,2,2,22,20480641,316.107446317173,7.690615,1,0,7.9649253
aosFreezeFrac,0.4,2,2,23,20480642,320.273743069117,7.7471244,1,0,8.0188529
aosFreezeFrac,0.4,2,2,24,20480643,307.256333813716,7.3176416,1,0,7.5898203
aosFreezeFrac,0.4,2,2,25,20480644,322.07312954612,8.217114,1,0,8.4890596
aosFreezeFrac,0.4,2,2,26,20480645,325.092241309939,7.5974248,1,0,7.8680145
aosFreezeFrac,0.4,2,2,27,20480646,315.671832117051,7.6854969,1,0,7.9617816
aosFreezeFrac,0.4,2,2,28,20480647,316.854516992378,7.3356438,1,0,7.614729
aosFreezeFrac,0.4,2,2,29,20480648,312.220986146216,7.3489774,1,0,7.6189993
aosFreezeFrac,0.4,2,2,30,20480649,319.233596935154,7.6510923,1,0,7.9259797
aosFreezeFrac,0.5,2,2,1,20480720,317.73253905921,7.1880577,1,0,7.4573961
aosFreezeFrac,0.5,2,2,2,20480721,324.128826701959,7.6698946,1,0,7.9406481
aosFreezeFrac,0.5,2,2,3,20480722,322.149601242125,8.6282759,1,0,8.9016383
aosFreezeFrac,0.5,2,2,4,20480723,314.551620780904,7.3796693,1,0,7.6497892
aosFreezeFrac,0.5,2,2,5,20480724,314.637631049958,7.3988601,1,0,7.6701104
aosFreezeFrac,0.5,2,2,6,20480725,320.103151116899,7.9652828,1,0,8.2424821
aosFreezeFrac,0.5,2,2,7,20480726,318.29543273011,7.5167988,1,0,7.8047391
aosFreezeFrac,0.5,2,2,8,20480727,388.531269573939,8.5360882,1,0,8.8204013
aosFreezeFrac,0.5,2,2,9,20480728,320.984333458205,7.7455944,1,0,8.0159724
aosFreezeFrac,0.5,2,2,10,20480729,313.761782425248,7.4533359,1,0,7.7222783
aosFreezeFrac,0.5,2,2,11,20480730,313.825643893144,7.7783438,1,0,8.0573168
aosFreezeFrac,0.5,2,2,12,20480731,311.92352240502,7.5360741,1,0,7.8168637
aosFreezeFrac,0.5,2,2,13,20480732,315.202633207882,7.3816351,1,0,7.6549147
aosFreezeFrac,0.5,2,2,14,20480733,317.321233077956,7.4949202,1,0,7.7653632
aosFreezeFrac,0.5,2,2,15,20480734,310.635829919677,7.5314504,1,0,7.8054585
aosFreezeFrac,0.5,2,2,16,20480735,316.918672832729,8.6069094,1,0,8.8779463
aosFreezeFrac,0.5,2,2,17,20480736,322.314986410153,7.6743064,1,0,7.9452918
aosFreezeFrac,0.5,2,2,18,20480737,308.322546619128,7.715733,1,0,7.9845227
aosFreezeFrac,0.5,2,2,19,20480738,313.097200358944,8.1244035,1,0,8.3968263
aosFreezeFrac,0.5,2,2,20,20480739,311.413638809599,7.7716611,1,0,8.0540899
aosFreezeFrac,0.5,2,2,21,20480740,322.785115203205,7.4784889,1,0,7.7536953
aosFreezeFrac,0.5,2,2,22,20480741,316.331172307025,7.4637948,1,0,7.7358251
aosFreezeFrac,0.5,2,2,23,20480742,320.891258132586,7.7706721,1,0,8.0420294
aosFreezeFrac,0.5,2,2,24,20480743,313.81582146109,8.9602727,1,0,9.2490792
aosFreezeFrac,0.5,2,2,25,20480744,319.930113169158,8.0910095,1,0,8.3701359
aosFreezeFrac,0.5,2,2,26,20480745,314.395206066712,8.8861291,1,0,9.1606601
aosFreezeFrac,0.5,2,2,27,20480746,339.653583494321,7.4417256,1,0,7.7244126
aosFreezeFrac,0.5,2,2,28,20480747,325.319637186408,7.2827194,1,0,7.556379
aosFreezeFrac,0.5,2,2,29,20480748,315.897462052465,7.1946018,1,0,7.4661126
aosFreezeFrac,0.5,2,2,30,20480749,320.287647023736,7.2801378,1,0,7.5530662
aosFreezeFrac,0.6,2,2,1,20480820,309.651574873815,8.9186251,1,0,9.1924687
aosFreezeFrac,0.6,2,2,2,20480821,311.438366880377,7.5999474,1,0,7.8707109
aosFreezeFrac,0.6,2,2,3,20480822,318.970493715894,7.7248408,1,0,7.9989285
aosFreezeFrac,0.6,2,2,4,20480823,323.903000503618,7.2637738,1,0,7.5346106
aosFreezeFrac,0.6,2,2,5,20480824,316.829480467011,8.7152214,1,0,8.9892495
aosFreezeFrac,0.6,2,2,6,20480825,314.030077035972,7.4766039,1,0,7.7502746
aosFreezeFrac,0.6,2,2,7,20480826,320.728982156063,8.401002,1,0,8.6725845
aosFreezeFrac,0.6,2,2,8,20480827,315.509421388661,7.723206,1,0,8.0031295
aosFreezeFrac,0.6,2,2,9,20480828,320.310262941435,7.3736474,1,0,7.6503007
aosFreezeFrac,0.6,2,2,10,20480829,315.29271090811,7.6516912,1,0,7.9246657
aosFreezeFrac,0.6,2,2,11,20480830,321.660190455772,7.6403951,1,0,7.9188761
aosFreezeFrac,0.6,2,2,12,20480831,315.61997752855,8.0111294,1,0,8.282121
aosFreezeFrac,0.6,2,2,13,20480832,317.602022118489,7.8235008,1,0,8.0988216
aosFreezeFrac,0.6,2,2,14,20480833,314.817345979196,7.6066451,1,0,7.8775305
aosFreezeFrac,0.6,2,2,15,20480834,316.20609311448,7.253662,1,0,7.5257553
aosFreezeFrac,0.6,2,2,16,20480835,312.119857680026,8.4194846,1,0,8.6985759
aosFreezeFrac,0.6,2,2,17,20480836,308.992575357309,7.2803147,1,0,7.5491252
aosFreezeFrac,0.6,2,2,18,20480837,328.363760550942,7.7317986,1,0,8.0060644
aosFreezeFrac,0.6,2,2,19,20480838,312.499685871643,7.5323985,1,0,7.8097105
aosFreezeFrac,0.6,2,2,20,20480839,311.810530581348,7.6602343,1,0,7.9300578
aosFreezeFrac,0.6,2,2,21,20480840,337.380697727269,7.5587294,1,0,7.8293417
aosFreezeFrac,0.6,2,2,22,20480841,315.443224758336,7.6615845,1,0,7.933183
aosFreezeFrac,0.6,2,2,23,20480842,322.462931136626,8.2099948,1,0,8.4863484
aosFreezeFrac,0.6,2,2,24,20480843,321.934489251602,7.3781673,1,0,7.6544571
aosFreezeFrac,0.6,2,2,25,20480844,318.715748238949,7.7367743,1,0,8.0086036
aosFreezeFrac,0.6,2,2,26,20480845,320.312829514821,7.2354606,1,0,7.5053882
aosFreezeFrac,0.6,2,2,27,20480846,343.501657885511,8.0915546,1,0,8.3690565
aosFreezeFrac,0.6,2,2,28,20480847,321.0817298649,7.828969,1,0,8.1098781
aosFreezeFrac,0.6,2,2,29,20480848,308.668845757541,7.1590383,1,0,7.4351624
aosFreezeFrac,0.6,2,2,30,20480849,314.701044478052,7.5020273,1,0,7.7791295
aosFreezeFrac,0.7,2,2,1,20480920,315.317672423925,7.7337718,1,0,8.0088777
aosFreezeFrac,0.7,2,2,2,20480921,313.511881074437,7.707935,1,0,7.9853386
aosFreezeFrac,0.7,2,2,3,20480922,317.381215583858,7.5735033,1,0,7.8483221
aosFreezeFrac,0.7,2,2,4,20480923,322.68932516022,7.4795965,1,0,7.7562299
aosFreezeFrac,0.7,2,2,5,20480924,318.606102432489,7.831198,1,0,8.1041344
aosFreezeFrac,0.7,2,2,6,20480925,313.468245955555,7.8223304,1,0,8.0955179
aosFreezeFrac,0.7,2,2,7,20480926,316.541765208155,8.0723007,1,0,8.3427382
aosFreezeFrac,0.7,2,2,8,20480927,327.841715309909,7.9251453,1,0,8.1951463
aosFreezeFrac,0.7,2,2,9,20480928,318.976983040906,7.5140515,1,0,7.7838596
aosFreezeFrac,0.7,2,2,10,20480929,388.550150536529,8.5482033,1,0,8.8280069
aosFreezeFrac,0.7,2,2,11,20480930,332.885643539649,8.0660063,1,0,8.3402544
aosFreezeFrac,0.7,2,2,12,20480931,331.237934229377,8.3877833,1,0,8.656548
aosFreezeFrac,0.7,2,2,13,20480932,316.991982763192,8.6713189,1,0,8.9460752
aosFreezeFrac,0.7,2,2,14,20480933,317.1734830116,8.0082324,1,0,8.2864665
aosFreezeFrac,0.7,2,2,15,20480934,317.369945281814,7.702844,1,0,7.9772287
aosFreezeFrac,0.7,2,2,16,20480935,319.365085314397,7.588301,1,0,7.8661528
aosFreezeFrac,0.7,2,2,17,20480936,307.965773058439,7.1859321,1,0,7.4555602
aosFreezeFrac,0.7,2,2,18,20480937,308.274134688332,7.6166347,1,0,7.8873349
aosFreezeFrac,0.7,2,2,19,20480938,321.144486793744,7.7511241,1,0,8.0260295
aosFreezeFrac,0.7,2,2,20,20480939,324.264812369018,7.9054234,1,0,8.1795925
aosFreezeFrac,0.7,2,2,21,20480940,306.975541329892,7.4537787,1,0,7.7278359
aosFreezeFrac,0.7,2,2,22,20480941,320.225701398602,7.4764658,1,0,7.7478735
aosFreezeFrac,0.7,2,2,23,20480942,323.055664872316,7.6233816,1,0,7.8946686
aosFreezeFrac,0.7,2,2,24,20480943,310.110574660736,7.396277,1,0,7.6664317
aosFreezeFrac,0.7,2,2,25,20480944,313.896474352396,7.3572991,1,0,7.6286301
aosFreezeFrac,0.7,2,2,26,20480945,335.128759091316,6.8856675,1,0,7.1606273
aosFreezeFrac,0.7,2,2,27,20480946,357.588257248131,7.9620338,1,0,8.2351991
aosFreezeFrac,0.7,2,2,28,20480947,312.40159731796,7.431215,1,0,7.7023941
aosFreezeFrac,0.7,2,2,29,20480948,320.615575174817,7.2796298,1,0,7.5547795
aosFreezeFrac,0.7,2,2,30,20480949,318.100761559136,7.4107634,1,0,7.6816763
aosFreezeFrac,0.3,4,3,1,20500520,329.393958270485,10.2552739,1,0,10.559346
aosFreezeFrac,0.3,4,3,2,20500521,327.480386087382,10.2940018,1,0,10.5976327
aosFreezeFrac,0.3,4,3,3,20500522,328.718712904873,10.416263,1,0,10.7244378
aosFreezeFrac,0.3,4,3,4,20500523,328.629541748448,9.9994847,1,0,10.3096934
aosFreezeFrac,0.3,4,3,5,20500524,333.986598741793,10.782235,1,0,11.0846213
aosFreezeFrac,0.3,4,3,6,20500525,331.453572443925,10.2275559,1,0,10.5442541
aosFreezeFrac,0.3,4,3,7,20500526,328.065422216042,10.225033,1,0,10.5299178
aosFreezeFrac,0.3,4,3,8,20500527,332.391482245963,10.1631935,1,0,10.4742153
aosFreezeFrac,0.3,4,3,9,20500528,327.360018520511,10.2455641,1,0,10.5570527
aosFreezeFrac,0.3,4,3,10,20500529,330.561447305414,10.2750728,1,0,10.5886422
aosFreezeFrac,0.3,4,3,11,20500530,329.342176147883,10.3466815,1,0,10.6564444
aosFreezeFrac,0.3,4,3,12,20500531,329.018444311271,9.9853837,1,0,10.2908903
aosFreezeFrac,0.3,4,3,13,20500532,329.57135999644,10.2153522,1,0,10.5197853
aosFreezeFrac,0.3,4,3,14,20500533,331.960433628104,10.1067289,1,0,10.4147905
aosFreezeFrac,0.3,4,3,15,20500534,330.223566560316,10.1998544,1,0,10.509857
aosFreezeFrac,0.3,4,3,16,20500535,332.052576947672,10.1903246,1,0,10.4986192
aosFreezeFrac,0.3,4,3,17,20500536,329.052627539936,10.1660639,1,0,10.481432
aosFreezeFrac,0.3,4,3,18,20500537,331.107944050266,10.2367793,1,0,10.5402305
aosFreezeFrac,0.3,4,3,19,20500538,331.059532538361,10.1742459,1,0,10.4805966
aosFreezeFrac,0.3,4,3,20,20500539,329.150965133073,10.3299564,1,0,10.6384179
aosFreezeFrac,0.3,4,3,21,20500540,328.569267190229,10.1395268,1,0,10.4434365
aosFreezeFrac,0.3,4,3,22,20500541,332.155224493549,10.4623858,1,0,10.7671201
aosFreezeFrac,0.3,4,3,23,20500542,333.499956983159,10.3945935,1,0,10.7004233
aosFreezeFrac,0.3,4,3,24,20500543,331.278037094234,10.128052,1,0,10.4361707
aosFreezeFrac,0.3,4,3,25,20500544,329.11827870805,10.2758658,1,0,10.5813875
aosFreezeFrac,0.3,4,3,26,20500545,327.803560198667,10.4627725,1,0,10.7663261
aosFreezeFrac,0.3,4,3,27,20500546,329.342069393642,10.2131321,1,0,10.5183746
aosFreezeFrac,0.3,4,3,28,20500547,329.983019355855,10.2677388,1,0,10.5714884
aosFreezeFrac,0.3,4,3,29,20500548,330.109597455263,10.3107689,1,0,10.6145254
aosFreezeFrac,0.3,4,3,30,20500549,328.66544444737,10.2522456,1,0,10.56412
aosFreezeFrac,0.4,4,3,1,20500620,331.171852150153,10.300517,1,0,10.6170365
aosFreezeFrac,0.4,4,3,2,20500621,328.460044479717,10.3590071,1,0,10.6622235
aosFreezeFrac,0.4,4,3,3,20500622,329.573974565566,10.2901301,1,0,10.6040389
aosFreezeFrac,0.4,4,3,4,20500623,330.099327466883,10.3331033,1,0,10.6410804
aosFreezeFrac,0.4,4,3,5,20500624,328.974791569638,10.297924,1,0,10.6071753
aosFreezeFrac,0.4,4,3,6,20500625,332.85121592642,10.2758494,1,0,10.5791817
aosFreezeFrac,0.4,4,3,7,20500626,332.763298317547,10.0994382,1,0,10.4148829
aosFreezeFrac,0.4,4,3,8,20500627,330.171394155579,10.4743962,1,0,10.7892962
aosFreezeFrac,0.4,4,3,9,20500628,330.575399764779,10.3827484,1,0,10.6987238
aosFreezeFrac,0.4,4,3,10,20500629,330.560199108961,10.369718,1,0,10.6813206
aosFreezeFrac,0.4,4,3,11,20500630,329.356973549348,10.246719,1,0,10.5644397
aosFreezeFrac,0.4,4,3,12,20500631,330.849308350279,10.4183971,1,0,10.722156
aosFreezeFrac,0.4,4,3,13,20500632,334.98070341858,10.0847865,1,0,10.3903573
aosFreezeFrac,0.4,4,3,14,20500633,333.942888001455,10.0912233,1,0,10.4008255
aosFreezeFrac,0.4,4,3,15,20500634,330.815274430325,10.2465586,1,0,10.5579319
aosFreezeFrac,0.4,4,3,16,20500635,330.089339528795,10.4242342,1,0,10.7316971
aosFreezeFrac,0.4,4,3,17,20500636,329.314681570046,10.3971027,1,0,10.7011145
aosFreezeFrac,0.4,4,3,18,20500637,332.246364360458,10.3711312,1,0,10.6750549
aosFreezeFrac,0.4,4,3,19,20500638,330.027241202472,10.2672436,1,0,10.5762365
aosFreezeFrac,0.4,4,3,20,20500639,331.059981916452,10.1607397,1,0,10.4727972
aosFreezeFrac,0.4,4,3,21,20500640,327.371051781561,10.2744994,1,0,10.5795015
aosFreezeFrac,0.4,4,3,22,20500641,328.220172855949,10.4868762,1,0,10.7911581
aosFreezeFrac,0.4,4,3,23,20500642,330.672252266853,10.3476346,1,0,10.6548824
aosFreezeFrac,0.4,4,3,24,20500643,333.307437285937,10.1909723,1,0,10.5063809
aosFreezeFrac,0.4,4,3,25,20500644,327.462911084096,10.1465993,1,0,10.4576256
aosFreezeFrac,0.4,4,3,26,20500645,330.6864062406,10.085612,1,0,10.389324
aosFreezeFrac,0.4,4,3,27,20500646,331.144249646509,10.2648694,1,0,10.5788223
aosFreezeFrac,0.4,4,3,28,20500647,330.1038000542,10.1398377,1,0,10.4438102
aosFreezeFrac,0.4,4,3,29,20500648,332.168601385987,10.2438655,1,0,10.5552467
aosFreezeFrac,0.4,4,3,30,20500649,327.389012281397,10.2768868,1,0,10.5888432
aosFreezeFrac,0.5,4,3,1,20500720,328.953062803649,10.320998,1,0,10.6376649
aosFreezeFrac,0.5,4,3,2,20500721,335.233353879844,9.4583244,1,0,9.7601796
aosFreezeFrac,0.5,4,3,3,20500722,331.262427307848,10.4316501,1,0,10.7467605
aosFreezeFrac,0.5,4,3,4,20500723,331.720064975724,10.2182463,1,0,10.523016
aosFreezeFrac,0.5,4,3,5,20500724,328.643949690487,10.3186115,1,0,10.6221966
aosFreezeFrac,0.5,4,3,6,20500725,331.864229373817,10.2751436,1,0,10.5803366
aosFreezeFrac,0.5,4,3,7,20500726,332.610194255652,10.3498981,1,0,10.6649588
aosFreezeFrac,0.5,4,3,8,20500727,331.584081764409,10.1981034,1,0,10.5020934
aosFreezeFrac,0.5,4,3,9,20500728,330.391100535982,10.1111655,1,0,10.4158841
aosFreezeFrac,0.5,4,3,10,20500729,332.128649943405,10.3012096,1,0,10.6057854
aosFreezeFrac,0.5,4,3,11,20500730,331.810067847262,10.2516264,1,0,10.5542411
aosFreezeFrac,0.5,4,3,12,20500731,330.623114608664,10.2201036,1,0,10.5323768
aosFreezeFrac,0.5,4,3,13,20500732,329.658418236042,10.2578258,1,0,10.5625239
aosFreezeFrac,0.5,4,3,14,20500733,330.582201744694,10.4050969,1,0,10.7083009
aosFreezeFrac,0.5,4,3,15,20500734,330.492480905905,10.3383487,1,0,10.6568051
aosFreezeFrac,0.5,4,3,16,20500735,332.162707500172,10.1642167,1,0,10.4687438
aosFreezeFrac,0.5,4,3,17,20500736,332.917978401804,10.2165755,1,0,10.5239206
aosFreezeFrac,0.5,4,3,18,20500737,330.651118453021,10.250515,1,0,10.5551643
aosFreezeFrac,0.5,4,3,19,20500738,331.349017168041,10.0725803,1,0,10.38062
aosFreezeFrac,0.5,4,3,20,20500739,332.261776112719,10.2918626,1,0,10.6024208
aosFreezeFrac,0.5,4,3,21,20500740,332.923738173588,10.1976882,1,0,10.5042317
aosFreezeFrac,0.5,4,3,22,20500741,331.716223979065,10.0370067,1,0,10.3433336
aosFreezeFrac,0.5,4,3,23,20500742,328.916437784438,10.4487127,1,0,10.7573677
aosFreezeFrac,0.5,4,3,24,20500743,330.984843990675,10.3250997,1,0,10.6390719
aosFreezeFrac,0.5,4,3,25,20500744,331.932727962031,10.2716894,1,0,10.5822658
aosFreezeFrac,0.5,4,3,26,20500745,331.715421399924,10.3474901,1,0,10.6526295
aosFreezeFrac,0.5,4,3,27,20500746,330.551229151603,10.3518072,1,0,10.6611733
aosFreezeFrac,0.5,4,3,28,20500747,326.863099633205,10.3836022,1,0,10.6881248
aosFreezeFrac,0.5,4,3,29,20500748,334.435224568291,10.3538186,1,0,10.6648542
aosFreezeFrac,0.5,4,3,30,20500749,330.931965511503,10.116,1,0,10.4230886
aosFreezeFrac,0.6,4,3,1,20500820,329.607774641005,10.4316711,1,0,10.7361555
aosFreezeFrac,0.6,4,3,2,20500821,332.757259628807,10.3474477,1,0,10.6637087
aosFreezeFrac,0.6,4,3,3,20500822,324.63451140778,8.6688345,1,0,8.9725714
aosFreezeFrac,0.6,4,3,4,20500823,331.731992286774,9.6971563,1,0,10.0049838
aosFreezeFrac,0.6,4,3,5,20500824,329.400758357148,10.2599181,1,0,10.5636431
aosFreezeFrac,0.6,4,3,6,20500825,330.479112864766,10.2899166,1,0,10.5979088
aosFreezeFrac,0.6,4,3,7,20500826,330.163858918123,10.3525579,1,0,10.6567856
aosFreezeFrac,0.6,4,3,8,20500827,330.07808549986,10.3540057,1,0,10.6564117
aosFreezeFrac,0.6,4,3,9,20500828,333.134115705838,10.2189281,1,0,10.5251924
aosFreezeFrac,0.6,4,3,10,20500829,330.145405229081,10.2125174,1,0,10.5248477
aosFreezeFrac,0.6,4,3,11,20500830,330.111576081239,10.2415279,1,0,10.5461777
aosFreezeFrac,0.6,4,3,12,20500831,331.220927313488,10.3072061,1,0,10.6209236
aosFreezeFrac,0.6,4,3,13,20500832,332.205525838375,10.3754841,1,0,10.6780551
aosFreezeFrac,0.6,4,3,14,20500833,332.303445836932,10.3246775,1,0,10.6302823
aosFreezeFrac,0.6,4,3,15,20500834,326.367703318638,10.1915461,1,0,10.4955388
aosFreezeFrac,0.6,4,3,16,20500835,331.647388690083,9.8067534,1,0,10.118614
aosFreezeFrac,0.6,4,3,17,20500836,331.396628423389,10.0380399,1,0,10.3451437
aosFreezeFrac,0.6,4,3,18,20500837,332.980053383074,10.1241764,1,0,10.4532645
aosFreezeFrac,0.6,4,3,19,20500838,320.068377062485,9.4293521,1,0,9.7346918
aosFreezeFrac,0.6,4,3,20,20500839,329.943024220623,10.2830222,1,0,10.5885476
aosFreezeFrac,0.6,4,3,21,20500840,334.292384910963,10.2759075,1,0,10.5802559
aosFreezeFrac,0.6,4,3,22,20500841,328.001966743985,10.0032015,1,0,10.3126203
aosFreezeFrac,0.6,4,3,23,20500842,330.915188572893,10.2077211,1,0,10.5141958
aosFreezeFrac,0.6,4,3,24,20500843,346.68081147043,8.6141765,1,0,8.921581
aosFreezeFrac,0.6,4,3,25,20500844,329.190757693406,10.0804288,1,0,10.3909648
aosFreezeFrac,0.6,4,3,26,20500845,331.706753277033,10.1385098,1,0,10.4490291
aosFreezeFrac,0.6,4,3,27,20500846,330.23353317499,10.1841245,1,0,10.4913522
aosFreezeFrac,0.6,4,3,28,20500847,331.378004980984,10.1957601,1,0,10.5080045
aosFreezeFrac,0.6,4,3,29,20500848,331.790037231623,10.2447942,1,0,10.5544949
aosFreezeFrac,0.6,4,3,30,20500849,331.580191410759,10.2167921,1,0,10.5247759
aosFreezeFrac,0.7,4,3,1,20500920,331.230004931605,10.0842662,1,0,10.3932578
aosFreezeFrac,0.7,4,3,2,20500921,334.880643988694,10.1632692,1,0,10.4695618
aosFreezeFrac,0.7,4,3,3,20500922,331.711538976468,10.2433934,1,0,10.5467486
aosFreezeFrac,0.7,4,3,4,20500923,328.137472073,10.1736463,1,0,10.4787566
aosFreezeFrac,0.7,4,3,5,20500924,331.624933003955,10.1195655,1,0,10.4225731
aosFreezeFrac,0.7,4,3,6,20500925,330.402175112252,10.2776964,1,0,10.5851462
aosFreezeFrac,0.7,4,3,7,20500926,328.359718166356,10.1346007,1,0,10.4372705
aosFreezeFrac,0.7,4,3,8,20500927,329.779448504094,10.1504821,1,0,10.4569512
aosFreezeFrac,0.7,4,3,9,20500928,329.70175356042,10.1363092,1,0,10.4454482
aosFreezeFrac,0.7,4,3,10,20500929,329.445512511367,10.1611645,1,0,10.4663384
aosFreezeFrac,0.7,4,3,11,20500930,329.564776541011,10.2028252,1,0,10.5099432
aosFreezeFrac,0.7,4,3,12,20500931,331.339268353836,9.9983012,1,0,10.3076377
aosFreezeFrac,0.7,4,3,13,20500932,334.34399035173,10.1164031,1,0,10.4245698
aosFreezeFrac,0.7,4,3,14,20500933,334.453617589571,10.1231812,1,0,10.4266179
aosFreezeFrac,0.7,4,3,15,20500934,335.134678071817,10.0410843,1,0,10.3469144
aosFreezeFrac,0.7,4,3,16,20500935,332.704735646495,10.3068563,1,0,10.6127264
aosFreezeFrac,0.7,4,3,17,20500936,329.906353751382,10.2279781,1,0,10.5378533
aosFreezeFrac,0.7,4,3,18,20500937,331.413130417078,10.2144937,1,0,10.5240652
aosFreezeFrac,0.7,4,3,19,20500938,332.835857023462,10.1694666,1,0,10.4730002
aosFreezeFrac,0.7,4,3,20,20500939,325.663092859474,9.2670588,1,0,9.5722914
aosFreezeFrac,0.7,4,3,21,20500940,330.262470862968,10.203193,1,0,10.5124691
aosFreezeFrac,0.7,4,3,22,20500941,331.593090231807,10.3051334,1,0,10.609666
aosFreezeFrac,0.7,4,3,23,20500942,330.608549752661,10.1522737,1,0,10.4599078
aosFreezeFrac,0.7,4,3,24,20500943,332.325865854863,10.1993233,1,0,10.5035984
aosFreezeFrac,0.7,4,3,25,20500944,330.343044675331,10.2040244,1,0,10.511048
aosFreezeFrac,0.7,4,3,26,20500945,331.118610169578,10.0918765,1,0,10.395906
aosFreezeFrac,0.7,4,3,27,20500946,328.932091072889,10.0962352,1,0,10.4036192
aosFreezeFrac,0.7,4,3,28,20500947,329.390530854358,10.2947226,1,0,10.6050875
aosFreezeFrac,0.7,4,3,29,20500948,330.13367697189,10.0606111,1,0,10.3660286
aosFreezeFrac,0.7,4,3,30,20500949,328.02153536667,10.1206416,1,0,10.4238145
repairEliteFrac,0.1,2,2,1,20580520,319.23898967403,7.1173044,1,0,7.3954818
repairEliteFrac,0.1,2,2,2,20580521,318.740042069561,6.9554261,1,0,7.2304893
repairEliteFrac,0.1,2,2,3,20580522,318.710768289113,7.0262776,1,0,7.2999056
repairEliteFrac,0.1,2,2,4,20580523,322.045044145458,7.141688,1,0,7.4214386
repairEliteFrac,0.1,2,2,5,20580524,324.913264998256,7.1827236,1,0,7.4572055
repairEliteFrac,0.1,2,2,6,20580525,315.737022839491,7.1431727,1,0,7.4262619
repairEliteFrac,0.1,2,2,7,20580526,341.467312554968,7.0446526,1,0,7.3155408
repairEliteFrac,0.1,2,2,8,20580527,346.486365817655,6.9718719,1,0,7.2438893
repairEliteFrac,0.1,2,2,9,20580528,312.010183077698,7.0408965,1,0,7.3179373
repairEliteFrac,0.1,2,2,10,20580529,317.323092473226,7.0986999,1,0,7.3699245
repairEliteFrac,0.1,2,2,11,20580530,319.090991118904,7.1705731,1,0,7.444659
repairEliteFrac,0.1,2,2,12,20580531,319.174519992811,7.2869021,1,0,7.5600278
